pre_id,post_id,pre_class_label,post_class_label,syn_num,excitation_type
161,53,UNKNOWN,UNKNOWN,9,1
161,54,UNKNOWN,UNKNOWN,6,1
161,57,UNKNOWN,UNKNOWN,1,1
161,162,UNKNOWN,UNKNOWN,1,1
161,170,UNKNOWN,UNKNOWN,13,1
161,261,UNKNOWN,UNKNOWN,1,1
162,53,UNKNOWN,UNKNOWN,7,1
162,54,UNKNOWN,UNKNOWN,7,1
162,57,UNKNOWN,UNKNOWN,1,1
162,58,UNKNOWN,UNKNOWN,1,1
162,61,UNKNOWN,UNKNOWN,1,1
162,93,UNKNOWN,UNKNOWN,1,1
162,161,UNKNOWN,UNKNOWN,1,1
162,170,UNKNOWN,UNKNOWN,6,1
162,171,UNKNOWN,UNKNOWN,3,1
162,261,UNKNOWN,UNKNOWN,2,1
163,53,UNKNOWN,UNKNOWN,1,1
163,94,UNKNOWN,UNKNOWN,7,1
163,108,UNKNOWN,UNKNOWN,6,1
163,135,UNKNOWN,UNKNOWN,1,1
163,170,UNKNOWN,UNKNOWN,2,1
163,261,UNKNOWN,UNKNOWN,2,1
164,65,UNKNOWN,UNKNOWN,1,1
164,94,UNKNOWN,UNKNOWN,2,1
164,108,UNKNOWN,UNKNOWN,8,1
164,136,UNKNOWN,UNKNOWN,1,1
164,163,UNKNOWN,UNKNOWN,1,1
164,171,UNKNOWN,UNKNOWN,8,1
164,261,UNKNOWN,UNKNOWN,1,1
165,113,UNKNOWN,UNKNOWN,1,1
166,35,UNKNOWN,UNKNOWN,1,1
166,53,UNKNOWN,UNKNOWN,4,1
166,54,UNKNOWN,UNKNOWN,1,1
166,57,UNKNOWN,UNKNOWN,1,1
166,58,UNKNOWN,UNKNOWN,4,1
166,108,UNKNOWN,UNKNOWN,5,1
166,114,UNKNOWN,UNKNOWN,1,1
166,157,UNKNOWN,UNKNOWN,2,1
166,158,UNKNOWN,UNKNOWN,3,1
166,170,UNKNOWN,UNKNOWN,2,1
167,221,UNKNOWN,UNKNOWN,5,1
167,240,UNKNOWN,UNKNOWN,6,1
168,222,UNKNOWN,UNKNOWN,4,1
168,241,UNKNOWN,UNKNOWN,6,1
169,53,UNKNOWN,UNKNOWN,8,1
169,54,UNKNOWN,UNKNOWN,11,1
169,57,UNKNOWN,UNKNOWN,7,1
169,58,UNKNOWN,UNKNOWN,6,1
169,63,UNKNOWN,UNKNOWN,1,1
169,136,UNKNOWN,UNKNOWN,1,1
169,175,UNKNOWN,UNKNOWN,1,1
170,28,UNKNOWN,UNKNOWN,1,1
170,53,UNKNOWN,UNKNOWN,1,1
170,54,UNKNOWN,UNKNOWN,4,1
170,55,UNKNOWN,UNKNOWN,5,1
170,56,UNKNOWN,UNKNOWN,12,1
170,57,UNKNOWN,UNKNOWN,5,1
170,58,UNKNOWN,UNKNOWN,2,1
170,59,UNKNOWN,UNKNOWN,2,1
170,60,UNKNOWN,UNKNOWN,1,1
170,66,UNKNOWN,UNKNOWN,3,1
170,67,UNKNOWN,UNKNOWN,1,1
170,87,UNKNOWN,UNKNOWN,1,1
170,90,UNKNOWN,UNKNOWN,1,1
170,91,UNKNOWN,UNKNOWN,1,1
170,96,UNKNOWN,UNKNOWN,3,1
170,97,UNKNOWN,UNKNOWN,4,1
170,98,UNKNOWN,UNKNOWN,3,1
170,99,UNKNOWN,UNKNOWN,2,1
170,100,UNKNOWN,UNKNOWN,2,1
170,101,UNKNOWN,UNKNOWN,3,1
170,108,UNKNOWN,UNKNOWN,4,1
170,171,UNKNOWN,UNKNOWN,2,1
170,191,UNKNOWN,UNKNOWN,5,1
170,202,UNKNOWN,UNKNOWN,2,1
170,236,UNKNOWN,UNKNOWN,2,1
170,271,UNKNOWN,UNKNOWN,2,1
170,272,UNKNOWN,UNKNOWN,1,1
170,274,UNKNOWN,UNKNOWN,1,1
170,275,UNKNOWN,UNKNOWN,1,1
170,276,UNKNOWN,UNKNOWN,1,1
170,277,UNKNOWN,UNKNOWN,2,1
170,279,UNKNOWN,UNKNOWN,1,1
171,27,UNKNOWN,UNKNOWN,1,1
171,31,UNKNOWN,UNKNOWN,1,1
171,53,UNKNOWN,UNKNOWN,7,1
171,54,UNKNOWN,UNKNOWN,7,1
171,55,UNKNOWN,UNKNOWN,8,1
171,56,UNKNOWN,UNKNOWN,6,1
171,57,UNKNOWN,UNKNOWN,5,1
171,58,UNKNOWN,UNKNOWN,1,1
171,59,UNKNOWN,UNKNOWN,1,1
171,60,UNKNOWN,UNKNOWN,1,1
171,70,UNKNOWN,UNKNOWN,1,1
171,94,UNKNOWN,UNKNOWN,1,1
171,96,UNKNOWN,UNKNOWN,1,1
171,97,UNKNOWN,UNKNOWN,3,1
171,98,UNKNOWN,UNKNOWN,4,1
171,99,UNKNOWN,UNKNOWN,1,1
171,100,UNKNOWN,UNKNOWN,2,1
171,101,UNKNOWN,UNKNOWN,1,1
171,111,UNKNOWN,UNKNOWN,1,1
171,136,UNKNOWN,UNKNOWN,1,1
171,157,UNKNOWN,UNKNOWN,1,1
171,170,UNKNOWN,UNKNOWN,3,1
171,172,UNKNOWN,UNKNOWN,1,1
171,181,UNKNOWN,UNKNOWN,1,1
171,184,UNKNOWN,UNKNOWN,1,1
171,191,UNKNOWN,UNKNOWN,5,1
171,237,UNKNOWN,UNKNOWN,2,1
171,271,UNKNOWN,UNKNOWN,1,1
171,275,UNKNOWN,UNKNOWN,3,1
171,277,UNKNOWN,UNKNOWN,2,1
171,278,UNKNOWN,UNKNOWN,3,1
171,279,UNKNOWN,UNKNOWN,1,1
172,53,UNKNOWN,UNKNOWN,6,1
172,54,UNKNOWN,UNKNOWN,6,1
172,106,UNKNOWN,UNKNOWN,1,1
172,170,UNKNOWN,UNKNOWN,1,1
172,171,UNKNOWN,UNKNOWN,6,1
172,287,UNKNOWN,UNKNOWN,1,1
173,53,UNKNOWN,UNKNOWN,6,1
173,54,UNKNOWN,UNKNOWN,9,1
173,108,UNKNOWN,UNKNOWN,3,1
173,170,UNKNOWN,UNKNOWN,13,1
173,171,UNKNOWN,UNKNOWN,10,1
173,172,UNKNOWN,UNKNOWN,1,1
173,269,UNKNOWN,UNKNOWN,1,1
174,68,UNKNOWN,UNKNOWN,11,1
174,71,UNKNOWN,UNKNOWN,1,1
174,108,UNKNOWN,UNKNOWN,3,1
174,157,UNKNOWN,UNKNOWN,7,1
174,158,UNKNOWN,UNKNOWN,8,1
174,170,UNKNOWN,UNKNOWN,2,1
174,181,UNKNOWN,UNKNOWN,1,1
175,53,UNKNOWN,UNKNOWN,2,1
175,56,UNKNOWN,UNKNOWN,1,1
175,57,UNKNOWN,UNKNOWN,3,1
175,58,UNKNOWN,UNKNOWN,3,1
175,59,UNKNOWN,UNKNOWN,1,1
175,62,UNKNOWN,UNKNOWN,1,1
175,63,UNKNOWN,UNKNOWN,1,1
175,66,UNKNOWN,UNKNOWN,5,1
175,67,UNKNOWN,UNKNOWN,5,1
175,70,UNKNOWN,UNKNOWN,2,1
175,80,UNKNOWN,UNKNOWN,1,1
175,81,UNKNOWN,UNKNOWN,2,1
175,102,UNKNOWN,UNKNOWN,2,1
175,169,UNKNOWN,UNKNOWN,1,1
175,170,UNKNOWN,UNKNOWN,1,1
175,176,UNKNOWN,UNKNOWN,5,1
175,182,UNKNOWN,UNKNOWN,1,1
175,183,UNKNOWN,UNKNOWN,1,1
175,192,UNKNOWN,UNKNOWN,1,1
176,53,UNKNOWN,UNKNOWN,2,1
176,55,UNKNOWN,UNKNOWN,1,1
176,56,UNKNOWN,UNKNOWN,2,1
176,58,UNKNOWN,UNKNOWN,1,1
176,59,UNKNOWN,UNKNOWN,3,1
176,66,UNKNOWN,UNKNOWN,4,1
176,67,UNKNOWN,UNKNOWN,1,1
176,70,UNKNOWN,UNKNOWN,2,1
176,80,UNKNOWN,UNKNOWN,1,1
176,81,UNKNOWN,UNKNOWN,2,1
176,104,UNKNOWN,UNKNOWN,1,1
176,114,UNKNOWN,UNKNOWN,1,1
176,169,UNKNOWN,UNKNOWN,2,1
176,170,UNKNOWN,UNKNOWN,1,1
176,175,UNKNOWN,UNKNOWN,1,1
176,182,UNKNOWN,UNKNOWN,2,1
176,183,UNKNOWN,UNKNOWN,2,1
176,282,UNKNOWN,UNKNOWN,1,1
176,283,UNKNOWN,UNKNOWN,1,1
176,289,UNKNOWN,UNKNOWN,1,1
176,295,UNKNOWN,UNKNOWN,1,1
176,296,UNKNOWN,UNKNOWN,1,1
177,0,UNKNOWN,UNKNOWN,1,1
177,27,UNKNOWN,UNKNOWN,1,1
177,53,UNKNOWN,UNKNOWN,1,1
177,54,UNKNOWN,UNKNOWN,1,1
177,55,UNKNOWN,UNKNOWN,5,1
177,56,UNKNOWN,UNKNOWN,6,1
177,58,UNKNOWN,UNKNOWN,2,1
177,60,UNKNOWN,UNKNOWN,1,1
177,65,UNKNOWN,UNKNOWN,1,1
177,171,UNKNOWN,UNKNOWN,3,1
177,194,UNKNOWN,UNKNOWN,2,1
178,5,UNKNOWN,UNKNOWN,1,1
178,27,UNKNOWN,UNKNOWN,2,1
178,44,UNKNOWN,UNKNOWN,1,1
178,53,UNKNOWN,UNKNOWN,1,1
178,54,UNKNOWN,UNKNOWN,2,1
178,55,UNKNOWN,UNKNOWN,4,1
178,56,UNKNOWN,UNKNOWN,5,1
178,64,UNKNOWN,UNKNOWN,3,1
178,70,UNKNOWN,UNKNOWN,4,1
178,103,UNKNOWN,UNKNOWN,1,1
178,110,UNKNOWN,UNKNOWN,1,1
178,170,UNKNOWN,UNKNOWN,4,1
178,171,UNKNOWN,UNKNOWN,7,1
178,180,UNKNOWN,UNKNOWN,1,1
178,186,UNKNOWN,UNKNOWN,2,1
178,195,UNKNOWN,UNKNOWN,1,1
178,198,UNKNOWN,UNKNOWN,1,1
178,218,UNKNOWN,UNKNOWN,1,1
179,10,UNKNOWN,UNKNOWN,3,1
179,47,UNKNOWN,UNKNOWN,1,1
179,49,UNKNOWN,UNKNOWN,4,1
179,113,UNKNOWN,UNKNOWN,2,1
179,217,UNKNOWN,UNKNOWN,1,1
180,11,UNKNOWN,UNKNOWN,7,1
180,40,UNKNOWN,UNKNOWN,1,1
180,50,UNKNOWN,UNKNOWN,4,1
180,55,UNKNOWN,UNKNOWN,1,1
180,62,UNKNOWN,UNKNOWN,1,1
180,70,UNKNOWN,UNKNOWN,1,1
180,73,UNKNOWN,UNKNOWN,2,1
180,102,UNKNOWN,UNKNOWN,1,1
180,110,UNKNOWN,UNKNOWN,1,1
180,114,UNKNOWN,UNKNOWN,1,1
180,182,UNKNOWN,UNKNOWN,1,1
180,193,UNKNOWN,UNKNOWN,1,1
180,286,UNKNOWN,UNKNOWN,1,1
181,0,UNKNOWN,UNKNOWN,1,1
181,35,UNKNOWN,UNKNOWN,1,1
181,55,UNKNOWN,UNKNOWN,4,1
181,56,UNKNOWN,UNKNOWN,4,1
181,66,UNKNOWN,UNKNOWN,3,1
181,67,UNKNOWN,UNKNOWN,2,1
181,68,UNKNOWN,UNKNOWN,1,1
181,94,UNKNOWN,UNKNOWN,1,1
181,96,UNKNOWN,UNKNOWN,1,1
181,97,UNKNOWN,UNKNOWN,1,1
181,108,UNKNOWN,UNKNOWN,1,1
181,123,UNKNOWN,UNKNOWN,1,1
181,124,UNKNOWN,UNKNOWN,1,1
181,127,UNKNOWN,UNKNOWN,1,1
181,128,UNKNOWN,UNKNOWN,1,1
181,157,UNKNOWN,UNKNOWN,1,1
181,158,UNKNOWN,UNKNOWN,1,1
181,171,UNKNOWN,UNKNOWN,1,1
181,199,UNKNOWN,UNKNOWN,3,1
181,200,UNKNOWN,UNKNOWN,3,1
181,225,UNKNOWN,UNKNOWN,1,1
181,246,UNKNOWN,UNKNOWN,1,1
182,12,UNKNOWN,UNKNOWN,2,1
182,13,UNKNOWN,UNKNOWN,4,1
182,68,UNKNOWN,UNKNOWN,7,1
182,69,UNKNOWN,UNKNOWN,7,1
182,70,UNKNOWN,UNKNOWN,2,1
182,110,UNKNOWN,UNKNOWN,2,1
182,194,UNKNOWN,UNKNOWN,2,1
182,195,UNKNOWN,UNKNOWN,3,1
182,196,UNKNOWN,UNKNOWN,1,1
182,214,UNKNOWN,UNKNOWN,1,1
182,215,UNKNOWN,UNKNOWN,2,1
182,216,UNKNOWN,UNKNOWN,3,1
182,239,UNKNOWN,UNKNOWN,1,1
183,66,UNKNOWN,UNKNOWN,1,1
183,182,UNKNOWN,UNKNOWN,2,1
183,184,UNKNOWN,UNKNOWN,1,1
183,261,UNKNOWN,UNKNOWN,1,1
184,54,UNKNOWN,UNKNOWN,1,1
184,58,UNKNOWN,UNKNOWN,1,1
184,171,UNKNOWN,UNKNOWN,1,1
184,182,UNKNOWN,UNKNOWN,1,1
184,261,UNKNOWN,UNKNOWN,1,1
185,84,UNKNOWN,UNKNOWN,1,0
185,186,UNKNOWN,UNKNOWN,1,0
185,203,UNKNOWN,UNKNOWN,2,0
185,204,UNKNOWN,UNKNOWN,4,0
185,205,UNKNOWN,UNKNOWN,12,0
185,206,UNKNOWN,UNKNOWN,7,0
185,207,UNKNOWN,UNKNOWN,6,0
185,208,UNKNOWN,UNKNOWN,6,0
185,209,UNKNOWN,UNKNOWN,9,0
185,210,UNKNOWN,UNKNOWN,11,0
185,230,UNKNOWN,UNKNOWN,2,0
185,242,UNKNOWN,UNKNOWN,8,0
185,243,UNKNOWN,UNKNOWN,10,0
185,244,UNKNOWN,UNKNOWN,6,0
185,245,UNKNOWN,UNKNOWN,11,0
186,85,UNKNOWN,UNKNOWN,1,0
186,126,UNKNOWN,UNKNOWN,1,0
186,185,UNKNOWN,UNKNOWN,4,0
186,203,UNKNOWN,UNKNOWN,1,0
186,205,UNKNOWN,UNKNOWN,10,0
186,206,UNKNOWN,UNKNOWN,11,0
186,207,UNKNOWN,UNKNOWN,3,0
186,208,UNKNOWN,UNKNOWN,8,0
186,209,UNKNOWN,UNKNOWN,12,0
186,210,UNKNOWN,UNKNOWN,10,0
186,222,UNKNOWN,UNKNOWN,1,0
186,230,UNKNOWN,UNKNOWN,1,0
186,231,UNKNOWN,UNKNOWN,1,0
186,232,UNKNOWN,UNKNOWN,1,0
186,242,UNKNOWN,UNKNOWN,7,0
186,243,UNKNOWN,UNKNOWN,7,0
186,244,UNKNOWN,UNKNOWN,13,0
186,245,UNKNOWN,UNKNOWN,7,0
187,13,UNKNOWN,UNKNOWN,2,1
187,51,UNKNOWN,UNKNOWN,1,1
187,53,UNKNOWN,UNKNOWN,1,1
187,56,UNKNOWN,UNKNOWN,1,1
187,58,UNKNOWN,UNKNOWN,1,1
187,59,UNKNOWN,UNKNOWN,1,1
187,60,UNKNOWN,UNKNOWN,5,1
187,79,UNKNOWN,UNKNOWN,1,1
187,185,UNKNOWN,UNKNOWN,3,1
187,245,UNKNOWN,UNKNOWN,2,1
188,12,UNKNOWN,UNKNOWN,1,1
188,21,UNKNOWN,UNKNOWN,1,1
188,54,UNKNOWN,UNKNOWN,2,1
188,59,UNKNOWN,UNKNOWN,3,1
188,60,UNKNOWN,UNKNOWN,1,1
188,78,UNKNOWN,UNKNOWN,1,1
188,186,UNKNOWN,UNKNOWN,2,1
188,195,UNKNOWN,UNKNOWN,1,1
188,196,UNKNOWN,UNKNOWN,1,1
188,242,UNKNOWN,UNKNOWN,1,1
189,1,UNKNOWN,UNKNOWN,1,1
189,53,UNKNOWN,UNKNOWN,5,1
189,54,UNKNOWN,UNKNOWN,6,1
189,69,UNKNOWN,UNKNOWN,1,1
189,197,UNKNOWN,UNKNOWN,1,1
189,198,UNKNOWN,UNKNOWN,3,1
189,204,UNKNOWN,UNKNOWN,1,1
189,216,UNKNOWN,UNKNOWN,1,1
189,238,UNKNOWN,UNKNOWN,2,1
189,242,UNKNOWN,UNKNOWN,3,1
189,243,UNKNOWN,UNKNOWN,3,1
189,245,UNKNOWN,UNKNOWN,1,1
190,1,UNKNOWN,UNKNOWN,1,1
190,53,UNKNOWN,UNKNOWN,5,1
190,54,UNKNOWN,UNKNOWN,5,1
190,239,UNKNOWN,UNKNOWN,1,1
190,242,UNKNOWN,UNKNOWN,4,1
190,243,UNKNOWN,UNKNOWN,3,1
190,244,UNKNOWN,UNKNOWN,2,1
190,245,UNKNOWN,UNKNOWN,1,1
191,31,UNKNOWN,UNKNOWN,1,0
191,91,UNKNOWN,UNKNOWN,3,0
191,102,UNKNOWN,UNKNOWN,4,0
191,103,UNKNOWN,UNKNOWN,4,0
191,104,UNKNOWN,UNKNOWN,3,0
191,290,UNKNOWN,UNKNOWN,1,0
191,294,UNKNOWN,UNKNOWN,1,0
192,23,UNKNOWN,UNKNOWN,2,1
192,55,UNKNOWN,UNKNOWN,10,1
192,56,UNKNOWN,UNKNOWN,1,1
192,65,UNKNOWN,UNKNOWN,1,1
192,67,UNKNOWN,UNKNOWN,2,1
192,177,UNKNOWN,UNKNOWN,3,1
192,197,UNKNOWN,UNKNOWN,4,1
193,44,UNKNOWN,UNKNOWN,2,1
193,55,UNKNOWN,UNKNOWN,1,1
193,56,UNKNOWN,UNKNOWN,17,1
193,61,UNKNOWN,UNKNOWN,1,1
193,64,UNKNOWN,UNKNOWN,1,1
193,66,UNKNOWN,UNKNOWN,1,1
193,67,UNKNOWN,UNKNOWN,2,1
193,114,UNKNOWN,UNKNOWN,1,1
193,170,UNKNOWN,UNKNOWN,1,1
193,171,UNKNOWN,UNKNOWN,1,1
193,178,UNKNOWN,UNKNOWN,4,1
193,198,UNKNOWN,UNKNOWN,4,1
193,200,UNKNOWN,UNKNOWN,1,1
194,21,UNKNOWN,UNKNOWN,1,1
194,25,UNKNOWN,UNKNOWN,1,1
194,59,UNKNOWN,UNKNOWN,1,1
194,60,UNKNOWN,UNKNOWN,1,1
194,69,UNKNOWN,UNKNOWN,2,1
194,79,UNKNOWN,UNKNOWN,1,1
194,110,UNKNOWN,UNKNOWN,1,1
194,187,UNKNOWN,UNKNOWN,1,1
194,201,UNKNOWN,UNKNOWN,2,1
194,215,UNKNOWN,UNKNOWN,1,1
194,220,UNKNOWN,UNKNOWN,3,1
195,26,UNKNOWN,UNKNOWN,1,1
195,60,UNKNOWN,UNKNOWN,2,1
195,68,UNKNOWN,UNKNOWN,4,1
195,69,UNKNOWN,UNKNOWN,1,1
195,188,UNKNOWN,UNKNOWN,1,1
195,201,UNKNOWN,UNKNOWN,1,1
195,219,UNKNOWN,UNKNOWN,4,1
196,5,UNKNOWN,UNKNOWN,1,1
196,20,UNKNOWN,UNKNOWN,4,1
196,21,UNKNOWN,UNKNOWN,4,1
196,52,UNKNOWN,UNKNOWN,1,1
196,79,UNKNOWN,UNKNOWN,1,1
196,82,UNKNOWN,UNKNOWN,1,1
196,83,UNKNOWN,UNKNOWN,1,1
196,84,UNKNOWN,UNKNOWN,1,1
196,85,UNKNOWN,UNKNOWN,1,1
196,131,UNKNOWN,UNKNOWN,2,1
196,132,UNKNOWN,UNKNOWN,1,1
196,151,UNKNOWN,UNKNOWN,2,1
196,152,UNKNOWN,UNKNOWN,2,1
196,153,UNKNOWN,UNKNOWN,1,1
196,154,UNKNOWN,UNKNOWN,6,1
196,185,UNKNOWN,UNKNOWN,11,1
196,186,UNKNOWN,UNKNOWN,8,1
196,187,UNKNOWN,UNKNOWN,5,1
196,188,UNKNOWN,UNKNOWN,4,1
196,199,UNKNOWN,UNKNOWN,5,1
196,200,UNKNOWN,UNKNOWN,3,1
196,213,UNKNOWN,UNKNOWN,2,1
196,214,UNKNOWN,UNKNOWN,1,1
196,257,UNKNOWN,UNKNOWN,1,1
197,53,UNKNOWN,UNKNOWN,1,1
197,55,UNKNOWN,UNKNOWN,2,1
197,56,UNKNOWN,UNKNOWN,3,1
197,187,UNKNOWN,UNKNOWN,1,1
197,207,UNKNOWN,UNKNOWN,1,1
197,208,UNKNOWN,UNKNOWN,1,1
197,216,UNKNOWN,UNKNOWN,1,1
197,222,UNKNOWN,UNKNOWN,1,1
197,223,UNKNOWN,UNKNOWN,3,1
197,224,UNKNOWN,UNKNOWN,2,1
197,243,UNKNOWN,UNKNOWN,5,1
197,244,UNKNOWN,UNKNOWN,1,1
198,1,UNKNOWN,UNKNOWN,1,1
198,12,UNKNOWN,UNKNOWN,4,1
198,53,UNKNOWN,UNKNOWN,2,1
198,55,UNKNOWN,UNKNOWN,2,1
198,56,UNKNOWN,UNKNOWN,5,1
198,66,UNKNOWN,UNKNOWN,1,1
198,68,UNKNOWN,UNKNOWN,1,1
198,188,UNKNOWN,UNKNOWN,1,1
198,202,UNKNOWN,UNKNOWN,1,1
198,207,UNKNOWN,UNKNOWN,3,1
198,208,UNKNOWN,UNKNOWN,1,1
198,215,UNKNOWN,UNKNOWN,1,1
198,216,UNKNOWN,UNKNOWN,1,1
198,223,UNKNOWN,UNKNOWN,3,1
198,224,UNKNOWN,UNKNOWN,3,1
198,242,UNKNOWN,UNKNOWN,2,1
198,243,UNKNOWN,UNKNOWN,4,1
199,151,UNKNOWN,UNKNOWN,1,1
199,152,UNKNOWN,UNKNOWN,1,1
200,151,UNKNOWN,UNKNOWN,1,1
200,152,UNKNOWN,UNKNOWN,1,1
201,9,UNKNOWN,UNKNOWN,1,1
201,20,UNKNOWN,UNKNOWN,3,1
201,21,UNKNOWN,UNKNOWN,5,1
201,51,UNKNOWN,UNKNOWN,1,1
201,75,UNKNOWN,UNKNOWN,1,1
201,79,UNKNOWN,UNKNOWN,1,1
201,108,UNKNOWN,UNKNOWN,2,1
201,113,UNKNOWN,UNKNOWN,1,1
201,177,UNKNOWN,UNKNOWN,1,1
201,185,UNKNOWN,UNKNOWN,5,1
201,186,UNKNOWN,UNKNOWN,1,1
201,194,UNKNOWN,UNKNOWN,1,1
201,252,UNKNOWN,UNKNOWN,5,1
201,253,UNKNOWN,UNKNOWN,1,1
202,59,UNKNOWN,UNKNOWN,7,0
202,60,UNKNOWN,UNKNOWN,7,0
202,68,UNKNOWN,UNKNOWN,1,0
202,69,UNKNOWN,UNKNOWN,4,0
202,70,UNKNOWN,UNKNOWN,2,0
202,83,UNKNOWN,UNKNOWN,1,0
202,84,UNKNOWN,UNKNOWN,2,0
202,85,UNKNOWN,UNKNOWN,1,0
202,150,UNKNOWN,UNKNOWN,1,0
202,187,UNKNOWN,UNKNOWN,3,0
202,188,UNKNOWN,UNKNOWN,5,0
202,197,UNKNOWN,UNKNOWN,1,0
202,198,UNKNOWN,UNKNOWN,4,0
202,205,UNKNOWN,UNKNOWN,1,0
202,207,UNKNOWN,UNKNOWN,2,0
202,208,UNKNOWN,UNKNOWN,4,0
202,243,UNKNOWN,UNKNOWN,2,0
202,245,UNKNOWN,UNKNOWN,1,0
202,257,UNKNOWN,UNKNOWN,1,0
203,185,UNKNOWN,UNKNOWN,1,0
203,186,UNKNOWN,UNKNOWN,1,0
203,207,UNKNOWN,UNKNOWN,2,0
203,222,UNKNOWN,UNKNOWN,3,0
203,233,UNKNOWN,UNKNOWN,2,0
203,243,UNKNOWN,UNKNOWN,1,0
204,185,UNKNOWN,UNKNOWN,2,0
204,186,UNKNOWN,UNKNOWN,1,0
204,205,UNKNOWN,UNKNOWN,1,0
204,208,UNKNOWN,UNKNOWN,1,0
204,210,UNKNOWN,UNKNOWN,1,0
204,214,UNKNOWN,UNKNOWN,1,0
204,221,UNKNOWN,UNKNOWN,2,0
204,232,UNKNOWN,UNKNOWN,2,0
204,242,UNKNOWN,UNKNOWN,2,0
204,245,UNKNOWN,UNKNOWN,2,0
205,210,UNKNOWN,UNKNOWN,7,1
206,209,UNKNOWN,UNKNOWN,12,1
206,254,UNKNOWN,UNKNOWN,1,1
207,150,UNKNOWN,UNKNOWN,2,1
207,185,UNKNOWN,UNKNOWN,4,1
207,186,UNKNOWN,UNKNOWN,3,1
207,206,UNKNOWN,UNKNOWN,1,1
207,208,UNKNOWN,UNKNOWN,3,1
207,213,UNKNOWN,UNKNOWN,1,1
207,215,UNKNOWN,UNKNOWN,1,1
208,68,UNKNOWN,UNKNOWN,1,1
208,185,UNKNOWN,UNKNOWN,3,1
208,186,UNKNOWN,UNKNOWN,7,1
208,198,UNKNOWN,UNKNOWN,2,1
208,202,UNKNOWN,UNKNOWN,1,1
208,205,UNKNOWN,UNKNOWN,1,1
208,207,UNKNOWN,UNKNOWN,1,1
209,206,UNKNOWN,UNKNOWN,6,1
210,205,UNKNOWN,UNKNOWN,4,1
210,235,UNKNOWN,UNKNOWN,1,1
210,237,UNKNOWN,UNKNOWN,1,1
211,187,UNKNOWN,UNKNOWN,1,0
211,188,UNKNOWN,UNKNOWN,1,0
214,243,UNKNOWN,UNKNOWN,1,0
215,68,UNKNOWN,UNKNOWN,4,1
215,69,UNKNOWN,UNKNOWN,4,1
215,182,UNKNOWN,UNKNOWN,1,1
215,195,UNKNOWN,UNKNOWN,1,1
215,208,UNKNOWN,UNKNOWN,3,1
215,218,UNKNOWN,UNKNOWN,1,1
216,68,UNKNOWN,UNKNOWN,3,1
216,69,UNKNOWN,UNKNOWN,3,1
216,207,UNKNOWN,UNKNOWN,2,1
217,0,UNKNOWN,UNKNOWN,1,1
217,13,UNKNOWN,UNKNOWN,1,1
217,23,UNKNOWN,UNKNOWN,1,1
217,25,UNKNOWN,UNKNOWN,1,1
217,43,UNKNOWN,UNKNOWN,1,1
217,53,UNKNOWN,UNKNOWN,1,1
217,56,UNKNOWN,UNKNOWN,2,1
217,59,UNKNOWN,UNKNOWN,2,1
217,82,UNKNOWN,UNKNOWN,1,1
217,191,UNKNOWN,UNKNOWN,1,1
217,207,UNKNOWN,UNKNOWN,1,1
217,208,UNKNOWN,UNKNOWN,3,1
217,209,UNKNOWN,UNKNOWN,3,1
217,220,UNKNOWN,UNKNOWN,1,1
217,232,UNKNOWN,UNKNOWN,1,1
217,236,UNKNOWN,UNKNOWN,2,1
217,237,UNKNOWN,UNKNOWN,1,1
217,240,UNKNOWN,UNKNOWN,1,1
217,252,UNKNOWN,UNKNOWN,1,1
218,1,UNKNOWN,UNKNOWN,1,1
218,15,UNKNOWN,UNKNOWN,1,1
218,26,UNKNOWN,UNKNOWN,1,1
218,44,UNKNOWN,UNKNOWN,1,1
218,54,UNKNOWN,UNKNOWN,1,1
218,56,UNKNOWN,UNKNOWN,1,1
218,57,UNKNOWN,UNKNOWN,1,1
218,60,UNKNOWN,UNKNOWN,3,1
218,66,UNKNOWN,UNKNOWN,1,1
218,201,UNKNOWN,UNKNOWN,1,1
218,207,UNKNOWN,UNKNOWN,4,1
218,208,UNKNOWN,UNKNOWN,2,1
218,210,UNKNOWN,UNKNOWN,5,1
218,253,UNKNOWN,UNKNOWN,1,1
219,208,UNKNOWN,UNKNOWN,1,1
220,213,UNKNOWN,UNKNOWN,1,1
220,217,UNKNOWN,UNKNOWN,1,1
221,12,UNKNOWN,UNKNOWN,1,1
221,53,UNKNOWN,UNKNOWN,6,1
221,197,UNKNOWN,UNKNOWN,3,1
221,198,UNKNOWN,UNKNOWN,6,1
221,218,UNKNOWN,UNKNOWN,1,1
222,13,UNKNOWN,UNKNOWN,1,1
222,54,UNKNOWN,UNKNOWN,3,1
222,149,UNKNOWN,UNKNOWN,1,1
222,197,UNKNOWN,UNKNOWN,4,1
222,198,UNKNOWN,UNKNOWN,5,1
222,215,UNKNOWN,UNKNOWN,1,1
222,217,UNKNOWN,UNKNOWN,1,1
223,12,UNKNOWN,UNKNOWN,1,1
223,25,UNKNOWN,UNKNOWN,1,1
223,53,UNKNOWN,UNKNOWN,17,1
223,150,UNKNOWN,UNKNOWN,1,1
223,197,UNKNOWN,UNKNOWN,2,1
223,198,UNKNOWN,UNKNOWN,12,1
223,216,UNKNOWN,UNKNOWN,2,1
223,243,UNKNOWN,UNKNOWN,8,1
224,54,UNKNOWN,UNKNOWN,13,1
